DockQ,irms,Lrms,fnat,HDX_score,classification,HDX_time,Batch,zrank2_score,zrank_score,rosetta_score
0.8708610382760272,0.5579756335026552,1.2737282902312344,0.7560975609756098,0.0808916337629176,3,3000,MODEL_747_NATIVE,-224.525,-96.446,-169.429
0.9464902322491066,0.2776731025499733,0.6289747201175824,0.8780487804878049,0.0809652698407206,3,3000,MODEL_404_NATIVE,-258.066,-110.401,-59.121
0.9228538201690992,0.3832992194499647,0.9211273031311028,0.8414634146341463,0.0809663282649158,3,3000,MODEL_820_NATIVE,-230.655,-98.5107,-174.71
0.963018421152551,0.1630633132497859,0.3511925433258983,0.902439024390244,0.0809769038890842,3,3000,MODEL_986_NATIVE,-280.985,-116.278,-52.758
0.9630208915424082,0.1635916622828047,0.3425901854988924,0.902439024390244,0.0810006679985242,3,3000,MODEL_878_NATIVE,-281.359,-116.065,-142.443
0.8979609974309781,0.3907237671643624,0.8910520653516253,0.7682926829268293,0.0810036751915928,3,3000,MODEL_869_NATIVE,-281.029,-124.406,-187.946
0.9574351835201867,0.1904283493034665,0.3877937467074427,0.8902439024390244,0.081032864588431,3,3000,MODEL_74_NATIVE,-269.52,-111.157,-47.864
0.9253769546907848,0.32808954956967,0.7379286915337048,0.8292682926829268,0.0810339773331931,3,3000,MODEL_997_NATIVE,-277.466,-124.542,-214.587
0.9077982238138338,0.3915834979359368,1.1403846576726475,0.8048780487804879,0.0810384318518697,3,3000,MODEL_12_NATIVE,-242.025,-104.934,-175.429
0.93090530741286,0.3944103763568277,0.7856607518583621,0.8658536585365854,0.0810465862454832,3,3000,MODEL_660_NATIVE,-255.701,-106.658,-92.423
0.9356561468165092,0.3074293203098419,0.6809925616596123,0.8536585365853658,0.0811386677855131,3,3000,MODEL_834_NATIVE,-280.973,-116.711,-203.989
0.9634515535022762,0.1562655220061858,0.3122929305701387,0.902439024390244,0.0812123045672228,3,3000,MODEL_427_NATIVE,-275.099,-114.722,-196.09
0.7817937738873283,0.7851651368823369,2.1759690872101363,0.6219512195121951,0.0812430670601996,2,3000,MODEL_327_NATIVE,-180.415,-80.723,-172.572
0.9174375045176384,0.2766195896901458,0.7379418554298833,0.7926829268292683,0.0812564129648514,3,3000,MODEL_93_NATIVE,-235.754,-99.9795,-24.287
0.9639129064808212,0.1477152634587205,0.2815233339360115,0.902439024390244,0.0812696555476688,3,3000,MODEL_538_NATIVE,-279.496,-118.999,-184.881
0.867336833640754,0.5720118563640014,1.4193947907003914,0.7560975609756098,0.0813145077562997,3,3000,MODEL_5_NATIVE,-211.99,-90.3739,-200.475
0.917918283904925,0.3766698767804254,1.090607827568783,0.8292682926829268,0.0813168713684639,3,3000,MODEL_668_NATIVE,-233.015,-98.4741,-199.474
0.9559147732840272,0.2150823642663535,0.4128543803258037,0.8902439024390244,0.0813197237839512,3,3000,MODEL_991_NATIVE,-281.235,-122.848,-56.501
0.8127567089851091,0.7358187664414038,1.964266478547338,0.6829268292682927,0.0813501720539827,3,3000,MODEL_672_NATIVE,-232.776,-103.528,-159.751
0.953625546124506,0.2922230364019013,0.602374877106107,0.902439024390244,0.0813527985945412,3,3000,MODEL_971_NATIVE,-265.131,-111.225,-75.125
0.9168262721735466,0.3545667879220349,1.0009181297080632,0.8170731707317073,0.0813654552649695,3,3000,MODEL_800_NATIVE,-233.655,-99.7145,-181.01
0.914800242059461,0.3727683916474825,1.031266657094924,0.8170731707317073,0.0813932163374982,3,3000,MODEL_338_NATIVE,-244.142,-104.651,-178.3
0.9212010208290652,0.3523091298387374,0.99001041022497,0.8292682926829268,0.0814360415357765,3,3000,MODEL_402_NATIVE,-235.372,-99.7564,-179.164
0.9076287710364492,0.3938664300400049,1.1341439061272518,0.8048780487804879,0.0814401848521059,3,3000,MODEL_512_NATIVE,-232.955,-98.743,-173.183
0.9590895476160852,0.1625788229035422,0.3141580950682839,0.8902439024390244,0.0814557160948311,3,3000,MODEL_412_NATIVE,-270.365,-111.307,-195.613
0.9022358697043809,0.4286594400868277,1.294567996529033,0.8048780487804879,0.0815172795439698,3,3000,MODEL_565_NATIVE,-239.896,-106.783,-177.941
0.9514273356390692,0.3134711200204285,0.6774274909232372,0.902439024390244,0.0815332446423702,3,3000,MODEL_801_NATIVE,-284.347,-121.825,-196.788
0.900327905383624,0.4145603186323138,1.2369254963518503,0.7926829268292683,0.0816345997971794,3,3000,MODEL_893_NATIVE,-236.689,-102.168,-173.603
0.9011863750700668,0.4072413389635173,1.2289108781885796,0.7926829268292683,0.0816464836367105,3,3000,MODEL_907_NATIVE,-247.749,-110.813,-171.121
0.9038447005367016,0.3858941106003393,1.1852545313972565,0.7926829268292683,0.0816725754747975,3,3000,MODEL_118_NATIVE,-227.733,-97.4357,-166.602
0.9158300028337214,0.4068147864873111,0.9854645969797096,0.8292682926829268,0.0816797911483427,3,3000,MODEL_522_NATIVE,-232.75,-95.0449,-176.567
0.8862744332587843,0.51647988251765,1.4391932865406454,0.7926829268292683,0.0816980242328005,3,3000,MODEL_225_NATIVE,-227.599,-99.3941,-39.189
0.9608591511055056,0.1215185940538921,0.2879416121190868,0.8902439024390244,0.0817078130803185,3,3000,MODEL_906_NATIVE,-292.923,-124.222,-61.612
0.8173569791636276,0.7428567599672101,1.5922542140499645,0.6829268292682927,0.0817222051142205,3,3000,MODEL_863_NATIVE,-187.032,-104.146,-93.436
0.9616864777559384,0.1846080689051017,0.422007987746198,0.902439024390244,0.0817801864350144,3,3000,MODEL_606_NATIVE,-284.237,-121.775,-80.563
0.9400398764888802,0.205565346237066,0.4591223952153449,0.8414634146341463,0.081800976122956,3,3000,MODEL_920_NATIVE,-262.954,-113.432,-95.926
0.969792596518536,0.1028433308737499,0.2043373134422693,0.9146341463414634,0.081817707695539,3,3000,MODEL_903_NATIVE,-279.951,-118.377,-90.498
0.901838559225962,0.393309687015167,0.8815929305827883,0.7804878048780488,0.0818219804711844,3,3000,MODEL_389_NATIVE,-228.184,-98.7374,-133.419
0.9473437511134596,0.2179794214985267,0.4771561294288641,0.8658536585365854,0.0818288780629342,3,3000,MODEL_574_NATIVE,-280.424,-120.177,-101.648
0.7734202537183646,0.823523228421992,1.5824322043941308,0.5853658536585366,0.0818392365135643,2,3000,MODEL_809_NATIVE,-204.369,-97.5286,-105.455
0.940945251532978,0.2471162532931799,0.5650250295605004,0.8536585365853658,0.0818538458955422,3,3000,MODEL_974_NATIVE,-293.547,-126.53,-193.992
0.9555780881706092,0.1513453492349915,0.2991293925994058,0.8780487804878049,0.0818615156066762,3,3000,MODEL_478_NATIVE,-271.332,-113.8,-138.917
0.9033635696021072,0.3936088662726961,1.1563589790300297,0.7926829268292683,0.0819010100942757,3,3000,MODEL_205_NATIVE,-225.915,-97.5075,-170.312
0.942301729220432,0.3128943815732084,0.8300303673380471,0.8780487804878049,0.0819048415893841,3,3000,MODEL_31_NATIVE,-296.613,-124.395,-142.925
0.9115728378374628,0.3921566928464167,1.1630350093835855,0.8170731707317073,0.0819049856595847,3,3000,MODEL_27_NATIVE,-252.094,-108.721,-180.232
0.9222310937891268,0.383628499046936,0.9897279299932068,0.8414634146341463,0.0819341703511634,3,3000,MODEL_694_NATIVE,-227.452,-94.0925,-179.341
0.916900325296852,0.3808553467944724,1.1509484575859683,0.8292682926829268,0.0819750035212207,3,3000,MODEL_998_NATIVE,-274.813,-120.195,-215.431
0.9626697967384557,0.170348750120133,0.3504164502655131,0.902439024390244,0.0820024718535999,3,3000,MODEL_678_NATIVE,-276.162,-117.249,-138.25
0.8882367919409614,0.4405584977778962,1.3377257014719366,0.7682926829268293,0.0820120741483431,3,3000,MODEL_89_NATIVE,-254.882,-111.848,-166.135
0.9116214915309516,0.428016297553375,1.1865104009120215,0.8292682926829268,0.0820599341164849,3,3000,MODEL_909_NATIVE,-226.812,-94.2354,-170.729
0.8799605102265695,0.566937159552293,1.4374883495518076,0.7926829268292683,0.0820637036728514,3,3000,MODEL_735_NATIVE,-230.003,-97.2708,-176.63
0.8882673625652892,0.565365218868839,1.073011738416638,0.8048780487804879,0.0821182336865728,3,3000,MODEL_584_NATIVE,-261.04,-110.013,-148.894
0.906172120638117,0.402307674346664,1.1910010404139109,0.8048780487804879,0.082135319680455,3,3000,MODEL_144_NATIVE,-239.468,-103.025,-205.183
0.9696267037937616,0.1067364523728537,0.2275474161063977,0.9146341463414634,0.0822017087704446,3,3000,MODEL_365_NATIVE,-278.177,-117.629,-186.811
0.8799302255250874,0.4970854281207753,1.4832236137453316,0.7682926829268293,0.0822258766470661,3,3000,MODEL_764_NATIVE,-243.433,-106.965,-171.793
0.8109585104490931,0.6936009668454466,1.939960277285945,0.6585365853658537,0.0822270910485199,3,3000,MODEL_577_NATIVE,-246.726,-114.336,-197.877
0.9673780961716092,0.1571987538542481,0.3441174144336182,0.9146341463414634,0.082266642765761,3,3000,MODEL_548_NATIVE,-279.784,-118.345,-182.011
0.5815466294807138,1.538739280125758,2.9648304363468987,0.3658536585365853,0.0823185628354371,2,3000,MODEL_229_NATIVE,-184.312,-83.3958,-84.5
0.7551960687920314,0.8655615432097913,1.5798745791764524,0.5487804878048781,0.0823804569668921,2,3000,MODEL_240_NATIVE,-214.853,-92.6697,-68.938
0.9701467105766204,0.0924183431659921,0.1726302851195336,0.9146341463414634,0.0824523734521354,3,3000,MODEL_922_NATIVE,-278.792,-116.234,-51.511
0.9377498284630502,0.3646714437727375,0.8097223016124011,0.8780487804878049,0.0825360119315922,3,3000,MODEL_64_NATIVE,-277.761,-119.063,-124.342
0.9659041454974524,0.1850843424416111,0.3733002979862566,0.9146341463414634,0.0826000594454599,3,3000,MODEL_630_NATIVE,-281.425,-119.688,-126.179
0.960887355073126,0.1233270245243878,0.2504510532192339,0.8902439024390244,0.0826148574800064,3,3000,MODEL_108_NATIVE,-283.091,-119.51,-99.012
0.9444261163895096,0.2003072113758271,0.4552367708637901,0.8536585365853658,0.0826285097382973,3,3000,MODEL_408_NATIVE,-274.614,-117.858,-198.143
0.8056891173537779,0.6737932849603365,1.3552186659761007,0.6097560975609756,0.0826867230697366,3,3000,MODEL_944_NATIVE,-246.26,-103.618,-119.172
0.7326378537498632,0.911315252158337,1.8383113889337144,0.5121951219512195,0.0826883298969165,2,3000,MODEL_19_NATIVE,-204.48,-90.4422,-34.984
0.9407546446629778,0.2962564568721913,0.662948085698616,0.8658536585365854,0.0826906642686901,3,3000,MODEL_208_NATIVE,-284.629,-123.679,-65.958
0.9172055023175494,0.351921060864403,0.9862753571409112,0.8170731707317073,0.0827141428015273,3,3000,MODEL_596_NATIVE,-231.653,-99.0834,-174.556
0.936237573059231,0.301405258129503,0.6679413234448723,0.8536585365853658,0.0827180107942675,3,3000,MODEL_20_NATIVE,-278.555,-117.864,-190.987
0.9718988848771444,0.150023731022263,0.2981104820911404,0.926829268292683,0.0827774999318689,3,3000,MODEL_781_NATIVE,-278.484,-118.269,-93.365
0.9602543264702444,0.2106541067521611,0.4112337038469579,0.902439024390244,0.0827937461535142,3,3000,MODEL_435_NATIVE,-264.582,-110.921,-186.558
0.9082197026097903,0.3901221269884971,1.1131887035890842,0.8048780487804879,0.0828259744795392,3,3000,MODEL_811_NATIVE,-226.44,-94.5195,-175.578
0.9530439189927564,0.1911205702950903,0.4617300989587849,0.8780487804878049,0.0828277839516357,3,3000,MODEL_701_NATIVE,-266.725,-111.349,-222.202
0.907076120023696,0.3681846721108376,1.0356945339374184,0.7926829268292683,0.0828305081417393,3,3000,MODEL_709_NATIVE,-224.597,-93.1298,-174.921
0.9463409881426568,0.2290263663727668,0.5419888098353111,0.8658536585365854,0.0828321815789514,3,3000,MODEL_744_NATIVE,-271.101,-115.224,-188.739
0.9500800898116644,0.1753380700375567,0.3930625468045687,0.8658536585365854,0.0828685078241774,3,3000,MODEL_308_NATIVE,-264.788,-115.975,-55.865
0.7137261188071932,1.01502610732487,2.0885010627898866,0.5121951219512195,0.0829010835846991,2,3000,MODEL_112_NATIVE,-182.466,-81.1789,-54.13
0.8176376508258237,0.7366329303240903,1.6356422174356486,0.6829268292682927,0.082916222441876,3,3000,MODEL_634_NATIVE,-211.162,-85.8218,-164.876
0.967367544758754,0.1588418774100701,0.3230317273704726,0.9146341463414634,0.0829347077458681,3,3000,MODEL_805_NATIVE,-270.197,-113.955,-176.728
0.8144526467068237,0.6452885015378317,1.2874936681108915,0.6219512195121951,0.0830663566137247,3,3000,MODEL_793_NATIVE,-231.975,-97.7985,-123.993
0.965815942030662,0.1006490606751751,0.1918274463833926,0.902439024390244,0.0831787764866706,3,3000,MODEL_148_NATIVE,-287.095,-120.311,-136.781
0.9665490420823576,0.1715996966182861,0.3870124049690173,0.9146341463414634,0.0832058481722065,3,3000,MODEL_174_NATIVE,-276.215,-119.671,-146.009
0.948995313133572,0.1922826664167657,0.442360449137226,0.8658536585365854,0.0833302337492899,3,3000,MODEL_371_NATIVE,-266.291,-112.671,-149.189
0.9053801244353972,0.3835055461842396,1.0555106048238116,0.7926829268292683,0.0833478671426757,3,3000,MODEL_195_NATIVE,-223.254,-91.8187,-173.402
0.9479858047833002,0.2082275052728284,0.4654875977977624,0.8658536585365854,0.0833620969048905,3,3000,MODEL_28_NATIVE,-246.699,-114.205,-181.049
0.9249105897095892,0.3637122898872576,0.904732819377438,0.8414634146341463,0.0833669399288433,3,3000,MODEL_154_NATIVE,-230.143,-95.8298,-172.426
0.9647043865877922,0.2042833532704835,0.4091199732157505,0.9146341463414634,0.0833679461859839,3,3000,MODEL_326_NATIVE,-264.006,-106.654,-193.686
0.7437630336463382,0.9748750848322748,2.0920716604070635,0.5853658536585366,0.0833746595636794,2,3000,MODEL_566_NATIVE,-209.527,-91.7173,-33.202
0.9101830957614424,0.4033883499194616,1.1854876801870653,0.8170731707317073,0.0833997533868671,3,3000,MODEL_690_NATIVE,-252.843,-109.375,-176.256
0.9411831020705198,0.291043448957043,0.6616638084660397,0.8658536585365854,0.0834094896180331,3,3000,MODEL_533_NATIVE,-285.394,-123.913,-60.764
0.96610827960686,0.1787298966907586,0.4090527673447097,0.9146341463414634,0.0834160658061065,3,3000,MODEL_734_NATIVE,-279.702,-117.5,-183.57
0.7458420682784487,0.8978964432970709,1.8972870341547623,0.5487804878048781,0.0834288857236475,2,3000,MODEL_170_NATIVE,-189.138,-87.4456,-22.693
0.9130415367463982,0.3551671947856197,0.9627289934325192,0.8048780487804879,0.083441531050358,3,3000,MODEL_86_NATIVE,-242.864,-102.735,-173.067
0.9212567370517212,0.385751066663797,1.0721403910846636,0.8414634146341463,0.0834663101896075,3,3000,MODEL_360_NATIVE,-237.14,-97.4491,-177.007
0.7046793248760058,1.1162467421743183,2.2620696922761216,0.5365853658536586,0.0835063576728832,2,3000,MODEL_933_NATIVE,-160.995,-67.4872,-52.665
0.960036140106154,0.1405464826981995,0.3219572233912221,0.8902439024390244,0.0835108715047536,3,3000,MODEL_199_NATIVE,-281.447,-119.52,-194.303
0.9657277992889453,0.1029557344019702,0.202396155192782,0.902439024390244,0.0835205158496319,3,3000,MODEL_810_NATIVE,-282.239,-118.42,-91.566
0.8927662605404086,0.4041491124085398,0.8593586719255898,0.7560975609756098,0.083525070517798,3,3000,MODEL_300_NATIVE,-231.59,-95.1578,-44.758
0.8891644757476566,0.4026463000272414,0.8189267725680804,0.7439024390243902,0.0835882000354931,3,3000,MODEL_207_NATIVE,-269.357,-123.659,-187.136
0.913511661616194,0.3542955506332336,0.9168901347307252,0.8048780487804879,0.0835903943322765,3,3000,MODEL_780_NATIVE,-237.551,-100.457,-174.161
0.7770539342109212,0.8738115781722603,2.1817059599061346,0.6463414634146342,0.0835972560485609,2,3000,MODEL_146_NATIVE,-200.947,-77.7738,-180.367
0.9146882545392198,0.3723937506504881,1.0472381595136138,0.8170731707317073,0.0836264387434061,3,3000,MODEL_886_NATIVE,-228.763,-95.6788,-183.928
0.9487671650400266,0.1954359410834095,0.4552129383872287,0.8658536585365854,0.0837063283615342,3,3000,MODEL_39_NATIVE,-275.761,-114.908,-204.622
0.957157735056259,0.1942788511762645,0.405638458133058,0.8902439024390244,0.0837639899106595,3,3000,MODEL_22_NATIVE,-264.009,-112.39,-143.482
0.9583532447217876,0.1722885253511848,0.3957791209690952,0.8902439024390244,0.0837696038089431,3,3000,MODEL_607_NATIVE,-282.844,-120.324,-142.46
0.97344157770319,0.113245293488421,0.2460252354112344,0.926829268292683,0.0837929051339155,3,3000,MODEL_465_NATIVE,-291.319,-123.152,-67.777
0.7728332215955235,0.8261740142703603,2.118846483323438,0.6097560975609756,0.0838573664400744,2,3000,MODEL_951_NATIVE,-223.895,-94.7331,-169.081
